Year,ACO_ID,State_Name,County_Name,State_ID,County_ID,AB_Psn_Yrs_ESRD,AB_Psn_Yrs_DIS,AB_Psn_Yrs_AGDU,AB_Psn_Yrs_AGND,Tot_AB_Psn_Yrs,Tot_AB
2014,A67373,Pennsylvania,Monroe,39,550,.,*,.,*,*,*
2014,A67373,Pennsylvania,Montgomery,39,560,.,*,.,*,41,41
2014,A67373,Pennsylvania,Northampton,39,590,.,.,.,*,*,*
2014,A67373,Pennsylvania,Perry,39,610,.,.,*,*,*,*
2014,A67373,Pennsylvania,Philadelphia,39,620,.,.,.,16.5,16.5,17
2014,A67373,Pennsylvania,Pike,39,630,.,.,.,*,*,*
2014,A67373,Pennsylvania,Schuylkill,39,650,.,.,.,*,*,*
2014,A67373,Pennsylvania,Washington,39,750,.,.,.,*,*,*
2014,A67373,Pennsylvania,Wayne,39,760,.,.,.,*,*,*
2014,A67373,Pennsylvania,Westmoreland,39,770,.,.,.,*,*,*
2014,A67373,Pennsylvania,York,39,800,.,.,.,*,*,*
2014,A67373,Puerto Rico,Caguas,40,130,.,.,.,*,*,*
2014,A67373,Puerto Rico,Culebra,40,240,.,.,.,*,*,*
2014,A67373,Puerto Rico,Guanica,40,270,.,.,.,*,*,*
2014,A67373,Puerto Rico,Guaynabo,40,300,.,.,.,*,*,*
2014,A67373,Puerto Rico,Humacao,40,340,.,.,.,*,*,*
2014,A67373,Puerto Rico,Lares,40,400,.,.,.,*,*,*
2014,A67373,Puerto Rico,Mayaguez,40,480,.,.,.,*,*,*
2014,A67373,Puerto Rico,Moca,40,490,.,.,.,*,*,*
2014,A67373,Puerto Rico,Ponce,40,560,.,.,.,*,*,*
2014,A67373,Puerto Rico,San Juan,40,640,.,.,.,*,*,*
2014,A67373,Rhode Island,Bristol,41,000,.,.,.,*,*,*
2014,A67373,Rhode Island,Kent,41,010,.,.,.,*,*,*
2014,A67373,Rhode Island,Newport,41,020,.,*,.,*,*,*
2014,A67373,Rhode Island,Providence,41,030,.,*,.,*,11.33,12
2014,A67373,Rhode Island,Washington,41,050,.,*,.,*,*,*
2014,A67373,South Carolina,Aiken,42,010,.,.,.,*,*,*
2014,A67373,South Carolina,Anderson,42,030,.,.,.,*,*,*
2014,A67373,South Carolina,Beaufort,42,060,.,.,.,*,*,*
2014,A67373,South Carolina,Colleton,42,140,.,.,.,*,*,*
2014,A67373,South Carolina,Edgefield,42,180,.,.,.,*,*,*
2014,A67373,South Carolina,Fairfield,42,190,*,.,.,.,*,*
2014,A67373,South Carolina,Greenville,42,220,.,.,.,*,*,*
2014,A67373,South Carolina,Lancaster,42,280,.,.,.,*,*,*
2014,A67373,South Carolina,Oconee,42,360,.,.,.,*,*,*
2014,A67373,South Carolina,Pickens,42,380,.,.,.,*,*,*
2014,A67373,South Carolina,Richland,42,390,*,.,.,.,*,*
2014,A67373,South Dakota,Day,43,180,.,.,.,*,*,*
2014,A67373,South Dakota,Pennington,43,510,.,.,.,*,*,*
2014,A67373,Tennessee,Davidson,44,180,.,.,.,*,*,*
2014,A67373,Tennessee,Hamilton,44,320,.,.,.,*,*,*
2014,A67373,Tennessee,Henry,44,390,.,.,.,*,*,*
2014,A67373,Tennessee,Knox,44,460,.,.,.,*,*,*
2014,A67373,Tennessee,Loudon,44,520,.,.,.,*,*,*
2014,A67373,Tennessee,Putnam,44,700,.,*,.,*,*,*
2014,A67373,Tennessee,Rutherford,44,740,.,.,.,*,*,*
2014,A67373,Tennessee,Sevier,44,770,.,*,.,*,*,*
2014,A67373,Tennessee,Shelby,44,780,.,.,.,*,*,*
2014,A67373,Tennessee,Tipton,44,830,.,.,.,*,*,*
2014,A67373,Tennessee,Union,44,860,.,.,.,*,*,*
2014,A67373,Tennessee,Williamson,44,930,.,.,.,*,*,*
2014,A67373,Texas,Aransas,45,030,.,.,.,*,*,*
2014,A67373,Texas,Bexar,45,130,.,.,.,*,*,*
2014,A67373,Texas,Brazoria,45,180,.,.,*,.,*,*
2014,A67373,Texas,Cameron,45,240,*,.,.,.,*,*
2014,A67373,Texas,Collin,45,310,.,.,.,*,*,*
2014,A67373,Texas,Dallas,45,390,*,.,.,*,*,*
2014,A67373,Texas,DeWitt,45,420,.,.,.,*,*,*
2014,A67373,Texas,Fort Bend,45,530,.,.,.,*,*,*
2014,A67373,Texas,Guadalupe,45,581,.,.,.,*,*,*
2014,A67373,Texas,Harris,45,610,.,.,*,*,*,*
2014,A67373,Texas,Montgomery,45,801,.,.,.,*,*,*
2014,A67373,Texas,Polk,45,850,.,.,.,*,*,*
2014,A67373,Texas,San Jacinto,45,884,.,.,.,*,*,*
2014,A67373,Texas,San Patricio,45,885,.,.,.,*,*,*
2014,A67373,Texas,Tarrant,45,910,.,.,.,*,*,*
2014,A67373,Texas,Travis,45,940,.,.,.,*,*,*
2014,A67373,Texas,Wichita,45,960,.,.,.,*,*,*
2014,A67373,Utah,Summit,46,210,.,.,.,*,*,*
2014,A67373,Utah,Wasatch,46,250,.,*,.,.,*,*
2014,A67373,Vermont,Bennington,47,010,.,.,.,*,*,*
2014,A67373,Vermont,Caledonia,47,020,.,.,.,*,*,*
2014,A67373,Vermont,Chittenden,47,030,.,.,.,*,*,*
2014,A67373,Vermont,Grand Isle,47,060,.,*,.,.,*,*
2014,A67373,Vermont,Windham,47,120,.,.,.,*,*,*
2014,A67373,Vermont,Windsor,47,130,.,.,.,*,*,*
2014,A67373,Virgin Islands,St. Croix,48,010,*,.,*,*,*,*
2014,A67373,Virgin Islands,St. John/St. Thomas,48,020,.,.,.,*,*,*
2014,A67373,Virginia,Accomack,49,000,.,.,.,*,*,*
2014,A67373,Virginia,Albemarle,49,010,.,.,.,*,*,*
2014,A67373,Virginia,Alexandria City,49,011,.,.,.,*,*,*
2014,A67373,Virginia,Arlington,49,060,.,.,.,*,*,*
2014,A67373,Virginia,Charlottesville City,49,191,.,.,.,*,*,*
2014,A67373,Virginia,Chesterfield,49,200,*,.,.,*,*,*
2014,A67373,Virginia,Dickenson,49,250,.,*,.,.,*,*
2014,A67373,Virginia,Dinwiddie,49,260,.,.,*,.,*,*
2014,A67373,Virginia,Fairfax,49,290,.,.,.,14.75,14.75,16
2014,A67373,Virginia,Fauquier,49,300,.,.,.,*,*,*
2014,A67373,Virginia,Franklin,49,330,.,.,.,*,*,*
2014,A67373,Virginia,Hampton City,49,411,.,.,.,*,*,*
2014,A67373,Virginia,Hanover,49,420,.,.,.,*,*,*
2014,A67373,Virginia,Loudoun,49,530,.,.,*,*,*,*
2014,A67373,Virginia,Mathews,49,570,.,.,.,*,*,*
2014,A67373,Virginia,Montgomery,49,600,.,.,.,*,*,*
2014,A67373,Virginia,Orange,49,680,.,.,.,*,*,*
2014,A67373,Virginia,Prince William,49,750,.,.,.,*,*,*
2014,A67373,Virginia,Staunton City,49,891,.,.,.,*,*,*
2014,A67373,Virginia,Virginia Beach City,49,921,.,.,.,*,*,*
2014,A67373,Washington,Clark,50,050,.,.,.,*,*,*
2014,A67373,Washington,King,50,160,.,.,.,*,*,*
2014,A67373,Washington,Snohomish,50,300,.,.,.,*,*,*
2014,A67373,Washington,Spokane,50,310,.,.,.,*,*,*
2014,A67373,West Virginia,Cabell,51,050,.,.,.,*,*,*
2014,A67373,West Virginia,Harrison,51,160,.,.,*,.,*,*
2014,A67373,West Virginia,Jefferson,51,180,.,.,.,*,*,*
2014,A67373,West Virginia,Lincoln,51,210,.,.,.,*,*,*
2014,A67373,West Virginia,Marion,51,240,.,.,.,*,*,*
2014,A67373,West Virginia,Monongalia,51,300,.,.,.,*,*,*
2014,A67373,West Virginia,Nicholas,51,330,.,.,.,*,*,*
2014,A67373,West Virginia,Ohio,51,340,.,.,.,*,*,*
2014,A67373,West Virginia,Preston,51,380,.,.,.,*,*,*
2014,A67373,West Virginia,Raleigh,51,400,.,*,.,.,*,*
2014,A67373,West Virginia,Tucker,51,460,.,.,.,*,*,*
2014,A67373,West Virginia,Wayne,51,490,.,.,.,*,*,*
2014,A67373,West Virginia,Wood,51,530,.,.,.,*,*,*
2014,A67373,Wisconsin,Dane,52,120,.,.,.,*,*,*
2014,A67373,Wisconsin,La Crosse,52,310,.,.,.,*,*,*
2014,A67373,Wisconsin,Milwaukee,52,390,.,*,.,*,*,*
2014,A67373,Wisconsin,Ozaukee,52,440,.,.,.,*,*,*
2014,A67373,Wisconsin,Polk,52,470,.,.,.,*,*,*
2014,A67373,Wisconsin,Waukesha,52,660,.,.,.,*,*,*
2014,A67373,Wisconsin,Waupaca,52,670,.,.,.,*,*,*
2014,A38665,California,Alameda,05,000,.,.,*,*,*,*
2014,A38665,California,Contra Costa,05,060,.,.,.,*,*,*
2014,A38665,California,Los Angeles,05,200,.,.,*,*,*,*
2014,A38665,California,Orange,05,400,.,*,.,.,*,*
2014,A38665,California,Sacramento,05,440,.,.,.,*,*,*
2014,A38665,California,San Bernardino,05,460,.,.,.,*,*,*
2014,A38665,California,San Francisco,05,480,.,.,.,*,*,*
2014,A38665,California,Santa Clara,05,530,.,.,*,.,*,*
2014,A38665,Colorado,Boulder,06,060,.,.,.,*,*,*
2014,A38665,Connecticut,Fairfield,07,000,.,*,*,*,*,*
2014,A38665,Connecticut,New Haven,07,040,.,.,*,.,*,*
2014,A38665,Connecticut,New London,07,050,.,.,*,*,*,*
2014,A38665,Connecticut,Tolland,07,060,.,.,.,*,*,*
2014,A38665,Delaware,Kent,08,000,.,.,.,*,*,*
2014,A38665,Delaware,Sussex,08,020,.,.,.,*,*,*
2014,A38665,Florida,Brevard,10,040,.,.,.,*,*,*
2014,A38665,Florida,Escambia,10,160,.,.,*,*,*,*
2014,A38665,Florida,Flagler,10,170,.,.,.,*,*,*
2014,A38665,Florida,Hillsborough,10,280,.,.,.,*,*,*
2014,A38665,Florida,Manatee,10,400,.,.,.,*,*,*
2014,A38665,Florida,Palm Beach,10,490,.,.,.,*,*,*
2014,A38665,Florida,Sarasota,10,570,.,*,.,.,*,*
2014,A38665,Florida,Seminole,10,580,.,.,.,*,*,*
2014,A38665,Florida,Sumter,10,590,.,.,.,*,*,*
2014,A38665,Hawaii,Honolulu,12,020,.,.,.,*,*,*
2014,A38665,Illinois,Cook,14,141,.,.,.,*,*,*
2014,A38665,Maryland,Harford,21,120,.,.,*,*,*,*
2014,A38665,Maryland,Montgomery,21,150,.,.,.,*,*,*
2014,A38665,Massachusetts,Hampden,22,070,.,.,.,*,*,*
2014,A38665,Massachusetts,Hampshire,22,080,.,*,.,.,*,*
2014,A38665,Massachusetts,Middlesex,22,090,.,.,*,*,*,*
2014,A38665,Massachusetts,Suffolk,22,160,.,.,*,*,*,*
2014,A38665,Nevada,Clark,29,010,.,.,.,*,*,*
2014,A38665,New Hampshire,Merrimack,30,060,.,.,.,*,*,*
2014,A38665,New Jersey,Atlantic,31,000,.,.,*,*,*,*
2014,A38665,New Jersey,Bergen,31,100,.,*,*,*,20.83,21
2014,A38665,New Jersey,Burlington,31,150,.,*,*,.,*,*
2014,A38665,New Jersey,Camden,31,160,.,.,*,.,*,*
2014,A38665,New Jersey,Essex,31,200,*,*,*,*,14.17,15
2014,A38665,New Jersey,Hudson,31,230,.,*,*,*,15.92,18
2014,A38665,New Jersey,Mercer,31,260,.,*,*,*,*,*
2014,A38665,New Jersey,Middlesex,31,270,*,*,46.33,72.67,133.42,138
2014,A38665,New Jersey,Monmouth,31,290,.,.,*,*,*,*
2014,A38665,New Jersey,Morris,31,300,.,.,*,*,*,*
2014,A38665,New Jersey,Ocean,31,310,.,*,.,.,*,*
2014,A38665,New Jersey,Passaic,31,320,.,.,.,*,*,*
2014,A38665,New Jersey,Somerset,31,350,.,*,*,19.08,40,40
2014,A38665,New Jersey,Union,31,370,.,.,*,*,17,17
2014,A38665,New York,Bronx,33,020,*,*,170.33,30.5,212.5,217
2014,A38665,New York,Dutchess,33,230,.,*,*,*,*,*
2014,A38665,New York,Erie,33,240,.,.,.,*,*,*
2014,A38665,New York,Kings,33,331,70.42,281.92,3357.92,428.75,4139,4232
2014,A38665,New York,Monroe,33,370,.,*,*,.,*,*
2014,A38665,New York,Nassau,33,400,*,*,121.08,129.83,277.75,287
2014,A38665,New York,New York,33,420,33.67,126,1661.83,344.92,2166.42,2218
2014,A38665,New York,Oneida,33,510,.,.,*,.,*,*
2014,A38665,New York,Orange,33,540,.,.,*,*,*,*
2014,A38665,New York,Putnam,33,580,.,*,.,*,*,*
2014,A38665,New York,Queens,33,590,49.83,229.75,2232.33,803.58,3315.5,3420
2014,A38665,New York,Richmond,33,610,*,*,174.67,31,226.83,230
2014,A38665,New York,Rockland,33,620,.,.,*,*,19,19
2014,A38665,New York,Suffolk,33,700,.,39.5,51.08,47.67,138.25,143
2014,A38665,New York,Sullivan,33,710,.,*,.,.,*,*
2014,A38665,New York,Ulster,33,740,.,.,*,*,*,*
2014,A38665,New York,Westchester,33,800,*,*,34.08,*,55.67,58
2014,A38665,Pennsylvania,Centre,39,200,.,.,.,*,*,*
2014,A38665,Pennsylvania,Delaware,39,290,.,.,.,*,*,*
2014,A38665,Pennsylvania,Lehigh,39,470,.,.,*,.,*,*
2014,A38665,Pennsylvania,Monroe,39,550,.,*,.,.,*,*
2014,A38665,Pennsylvania,Northampton,39,590,.,.,*,.,*,*
2014,A38665,Pennsylvania,Philadelphia,39,620,.,*,.,*,*,*
2014,A38665,Pennsylvania,Pike,39,630,.,.,*,*,*,*
2014,A38665,Pennsylvania,Snyder,39,670,.,.,.,*,*,*
2014,A38665,Pennsylvania,Susquehanna,39,700,.,.,.,*,*,*
2014,A38665,Puerto Rico,Guaynabo,40,300,.,.,.,*,*,*
2014,A38665,Puerto Rico,Ponce,40,560,.,.,.,*,*,*
2014,A38665,Puerto Rico,Yauco,40,770,.,*,.,*,*,*
2014,A38665,Rhode Island,Bristol,41,000,.,*,.,.,*,*
2014,A38665,South Carolina,Lexington,42,310,.,.,.,*,*,*
2014,A38665,Tennessee,Davidson,44,180,.,.,.,*,*,*
2014,A38665,Tennessee,Warren,44,880,.,.,.,*,*,*
2014,A38665,Texas,Collin,45,310,.,.,*,.,*,*
2014,A38665,Texas,Dallas,45,390,.,.,*,.,*,*
2014,A38665,Texas,El Paso,45,480,.,.,.,*,*,*
2014,A38665,Texas,Fort Bend,45,530,.,.,*,*,*,*
2014,A38665,Texas,Victoria,45,948,.,*,.,*,*,*
2014,A38665,Utah,Utah,46,240,.,.,*,*,*,*
2014,A38665,Vermont,Washington,47,110,.,.,.,*,*,*
2014,A38665,Virgin Islands,St. Croix,48,010,.,.,.,*,*,*
2014,A38665,Virginia,Fairfax,49,290,.,.,.,*,*,*
2014,A64796,Alabama,Clay,01,130,.,.,.,*,*,*
2014,A64796,Alabama,Crenshaw,01,200,.,.,.,*,*,*
2014,A64796,Alabama,Cullman,01,210,.,.,.,*,*,*
2014,A64796,Alabama,Escambia,01,260,.,.,.,*,*,*
2014,A64796,Alabama,Jefferson,01,360,.,.,.,*,*,*
2014,A64796,Alabama,Limestone,01,410,.,.,.,*,*,*
2014,A64796,Alabama,Madison,01,440,.,.,.,*,*,*
2014,A64796,Alabama,Tuscaloosa,01,620,.,*,.,*,*,*
2014,A64796,Alabama,Winston,01,660,.,.,.,*,*,*
2014,A64796,Alaska,Anchorage,02,020,.,.,.,*,*,*
2014,A64796,Arizona,Coconino,03,020,.,.,.,*,*,*
2014,A64796,Arizona,Maricopa,03,060,.,.,.,*,*,*
2014,A64796,Arizona,Pima,03,090,.,.,.,*,*,*
2014,A64796,Arizona,Yuma,03,130,.,.,.,*,*,*
2014,A64796,Arkansas,Faulkner,04,220,.,*,.,.,*,*
2014,A64796,Arkansas,Lafayette,04,360,.,.,*,.,*,*
2014,A64796,Arkansas,Pulaski,04,590,*,.,.,.,*,*
2014,A64796,California,Butte,05,030,.,.,.,*,*,*
2014,A64796,California,Contra Costa,05,060,.,.,.,*,*,*
2014,A64796,California,Orange,05,400,.,.,.,*,*,*
2014,A64796,California,Riverside,05,430,.,.,.,*,*,*
2014,A64796,California,Sacramento,05,440,.,.,.,*,*,*
2014,A64796,California,San Diego,05,470,.,.,.,*,*,*
2014,A64796,California,Santa Clara,05,530,*,.,.,.,*,*
2014,A64796,California,Solano,05,580,.,.,.,*,*,*
2014,A64796,California,Tulare,05,640,.,.,.,*,*,*
2014,A64796,California,Ventura,05,660,.,.,.,*,*,*
2014,A64796,Colorado,Arapahoe,06,020,.,.,.,*,*,*
2014,A64796,Colorado,Boulder,06,060,.,.,.,*,*,*
2014,A64796,Colorado,El Paso,06,200,.,*,.,*,*,*
2014,A64796,Florida,Alachua,10,000,.,.,.,*,*,*
2014,A64796,Florida,Bay,10,020,.,.,.,*,*,*
2014,A64796,Florida,Brevard,10,040,.,.,.,*,*,*
2014,A64796,Florida,Broward,10,050,.,.,.,*,*,*
2014,A64796,Florida,Charlotte,10,070,.,.,.,*,*,*
2014,A64796,Florida,Citrus,10,080,.,.,.,*,*,*
2014,A64796,Florida,Clay,10,090,.,.,.,*,*,*
2014,A64796,Florida,Collier,10,100,.,.,.,*,*,*
2014,A64796,Florida,Miami-Dade,10,120,.,*,.,*,*,*
2014,A64796,Florida,Duval,10,150,.,*,.,*,*,*
2014,A64796,Florida,Franklin,10,180,.,.,.,*,*,*
2014,A64796,Florida,Hernando,10,260,.,.,.,*,*,*
2014,A64796,Florida,Hillsborough,10,280,.,.,.,*,*,*
2014,A64796,Florida,Indian River,10,300,.,.,.,*,*,*
2014,A64796,Florida,Lake,10,340,.,*,.,*,*,*
2014,A64796,Florida,Lee,10,350,.,*,.,*,*,*
2014,A64796,Florida,Leon,10,360,.,*,.,*,*,*
2014,A64796,Florida,Manatee,10,400,.,.,.,*,*,*
2014,A64796,Florida,Marion,10,410,.,*,.,*,*,*
2014,A64796,Florida,Martin,10,420,.,.,.,*,*,*
2014,A64796,Florida,Monroe,10,430,.,.,.,*,*,*
2014,A64796,Florida,Okaloosa,10,450,.,.,.,*,*,*
2014,A64796,Florida,Orange,10,470,.,.,.,*,*,*
2014,A64796,Florida,Palm Beach,10,490,.,.,.,*,*,*
2014,A64796,Florida,Pasco,10,500,.,.,.,*,*,*
2014,A64796,Florida,Pinellas,10,510,.,*,.,*,*,*
2014,A64796,Florida,Polk,10,520,.,.,.,*,*,*
2014,A64796,Florida,St. Johns,10,540,.,.,.,*,*,*
2014,A64796,Florida,St. Lucie,10,550,.,.,.,*,*,*
2014,A64796,Florida,Santa Rosa,10,560,.,.,.,*,*,*
2014,A64796,Florida,Sarasota,10,570,.,.,.,*,*,*
2014,A64796,Florida,Seminole,10,580,.,.,.,*,*,*
2014,A64796,Florida,Sumter,10,590,.,.,.,*,*,*
2014,A64796,Florida,Volusia,10,630,.,.,.,*,*,*
2014,A64796,Florida,Walton,10,650,.,.,.,*,*,*
2014,A64796,Georgia,Bartow,11,060,.,.,.,*,*,*
2014,A64796,Georgia,Chatham,11,220,.,*,.,*,*,*
2014,A64796,Georgia,Cherokee,11,250,.,.,.,*,*,*
2014,A64796,Georgia,Clayton,11,280,.,.,.,*,*,*
2014,A64796,Georgia,Cobb,11,290,.,*,.,*,*,*
2014,A64796,Georgia,Columbia,11,310,.,.,.,*,*,*
2014,A64796,Georgia,Dade,11,341,.,.,.,*,*,*
2014,A64796,Georgia,Douglas,11,400,.,.,.,*,*,*
2014,A64796,Georgia,Forsyth,11,461,.,.,.,*,*,*
2014,A64796,Georgia,Fulton,11,470,.,*,.,*,*,*
2014,A64796,Georgia,Gordon,11,500,.,.,.,*,*,*
2014,A64796,Georgia,Greene,11,520,.,*,.,.,*,*
2014,A64796,Georgia,Gwinnett,11,530,.,.,.,*,*,*
2014,A64796,Georgia,Liberty,11,680,.,*,.,.,*,*
2014,A64796,Georgia,Murray,11,772,.,.,.,*,*,*
2014,A64796,Georgia,Muscogee,11,780,.,.,.,*,*,*
2014,A64796,Georgia,Pickens,11,812,.,*,.,.,*,*
2014,A64796,Georgia,Pike,11,821,.,*,.,.,*,*
2014,A64796,Georgia,Richmond,11,840,.,.,.,*,*,*
2014,A64796,Georgia,Whitfield,11,970,.,.,.,*,*,*
2014,A64796,Hawaii,Kauai,12,040,.,.,.,*,*,*
2014,A64796,Hawaii,Maui,12,050,.,*,.,.,*,*
2014,A64796,Illinois,Champaign,14,090,.,.,.,*,*,*
2014,A64796,Illinois,Cook,14,141,.,.,.,*,*,*
2014,A64796,Illinois,DuPage,14,250,.,.,.,*,*,*
2014,A64796,Illinois,Kane,14,530,.,.,.,*,*,*
2014,A64796,Illinois,Kankakee,14,540,.,.,.,*,*,*
2014,A64796,Illinois,Livingston,14,610,.,.,.,*,*,*
2014,A64796,Illinois,McHenry,14,640,.,.,.,*,*,*
2014,A64796,Illinois,Rock Island,14,890,.,.,.,*,*,*
2014,A64796,Illinois,Will,14,989,.,.,.,*,*,*
2014,A64796,Illinois,Winnebago,14,991,.,.,.,*,*,*
2014,A64796,Indiana,Cass,15,080,.,.,.,*,*,*
2014,A64796,Indiana,Dearborn,15,140,.,*,.,.,*,*
2014,A64796,Indiana,Delaware,15,170,.,.,.,*,*,*
2014,A64796,Indiana,Greene,15,270,.,*,.,*,*,*
2014,A64796,Indiana,Hamilton,15,280,.,.,.,*,*,*
2014,A64796,Indiana,Howard,15,330,.,*,.,*,*,*
2014,A64796,Indiana,Jennings,15,390,.,*,.,.,*,*
2014,A64796,Indiana,Kosciusko,15,420,.,*,.,.,*,*
2014,A64796,Indiana,Marion,15,480,.,.,.,*,*,*
2014,A64796,Indiana,Tippecanoe,15,780,.,.,.,*,*,*
2014,A64796,Indiana,Vigo,15,830,.,.,.,*,*,*
2014,A64796,Indiana,Whitley,15,910,.,.,.,*,*,*
2014,A64796,Iowa,Johnson,16,510,.,.,.,*,*,*
2014,A64796,Iowa,Polk,16,760,.,.,.,*,*,*
2014,A64796,Kansas,Johnson,17,450,.,.,.,*,*,*
2014,A64796,Kentucky,Anderson,18,020,.,.,.,*,*,*
2014,A64796,Kentucky,Bell,18,060,.,*,*,*,26.83,27
2014,A64796,Kentucky,Bullitt,18,140,.,*,.,.,*,*
2014,A64796,Kentucky,Clark,18,240,.,*,.,.,*,*
2014,A64796,Kentucky,Greenup,18,440,.,.,.,*,*,*
2014,A64796,Kentucky,Harlan,18,470,.,*,.,*,*,*
2014,A64796,Kentucky,Jessamine,18,560,.,.,.,*,*,*
2014,A64796,Kentucky,Kenton,18,580,.,.,.,*,*,*
2014,A64796,Kentucky,Knox,18,600,.,*,.,.,*,*
2014,A64796,Kentucky,Laurel,18,620,.,.,.,*,*,*
2014,A64796,Kentucky,Lincoln,18,680,.,.,.,*,*,*
2014,A64796,Kentucky,McCreary,18,730,.,*,.,*,*,*
2014,A64796,Kentucky,Oldham,18,920,.,.,.,*,*,*
2014,A64796,Kentucky,Owen,18,930,.,.,.,*,*,*
2014,A64796,Kentucky,Pike,18,970,.,*,.,.,*,*
2014,A64796,Kentucky,Pulaski,18,972,.,.,.,*,*,*
2014,A64796,Kentucky,Russell,18,976,.,.,.,*,*,*
2014,A64796,Kentucky,Washington,18,987,.,*,.,.,*,*
2014,A64796,Kentucky,Whitley,18,990,.,*,.,*,*,*
2014,A64796,Louisiana,Tangipahoa,19,520,.,*,.,.,*,*
2014,A64796,Louisiana,Washington,19,580,.,.,.,*,*,*
2014,A64796,Louisiana,Winn,19,630,.,.,.,*,*,*
2014,A64796,Maryland,Calvert,21,040,.,.,.,*,*,*
2014,A64796,Maryland,Carroll,21,060,.,.,.,*,*,*
2014,A64796,Maryland,Montgomery,21,150,.,*,.,.,*,*
2014,A64796,Maryland,St. Mary's,21,180,.,.,.,*,*,*
2014,A64796,Massachusetts,Dukes,22,030,.,.,.,*,*,*
2014,A64796,Massachusetts,Middlesex,22,090,.,.,.,*,*,*
2014,A64796,Michigan,Antrim,23,040,.,.,.,*,*,*
2014,A64796,Michigan,Berrien,23,100,.,.,.,*,*,*
2014,A64796,Michigan,Calhoun,23,120,.,.,.,*,*,*
2014,A64796,Michigan,Charlevoix,23,140,.,.,.,*,*,*
2014,A64796,Michigan,Ingham,23,320,.,.,.,*,*,*
2014,A64796,Michigan,Iosco,23,340,.,.,.,*,*,*
2014,A64796,Michigan,Jackson,23,370,.,.,.,*,*,*
2014,A64796,Michigan,Lapeer,23,430,.,.,.,*,*,*
2014,A64796,Michigan,Livingston,23,460,.,.,.,*,*,*
2014,A64796,Michigan,Monroe,23,570,.,.,.,*,*,*
2014,A64796,Michigan,Muskegon,23,600,.,.,.,*,*,*
2014,A64796,Michigan,Oakland,23,620,.,.,.,*,*,*
2014,A64796,Michigan,Oceana,23,630,.,.,.,*,*,*
2014,A64796,Michigan,Osceola,23,660,.,*,.,.,*,*
2014,A64796,Michigan,Wayne,23,810,.,.,.,*,*,*
2014,A64796,Minnesota,Cottonwood,24,160,.,*,.,.,*,*
2014,A64796,Minnesota,Roseau,24,670,.,.,.,*,*,*
2014,A64796,Minnesota,Sherburne,24,700,.,.,.,*,*,*
2014,A64796,Mississippi,Alcorn,25,010,.,.,.,*,*,*
2014,A64796,Mississippi,Benton,25,040,.,.,.,*,*,*
2014,A64796,Mississippi,Choctaw,25,090,.,.,.,*,*,*
2014,A64796,Mississippi,Harrison,25,230,.,.,.,*,*,*
2014,A64796,Mississippi,Jackson,25,290,.,.,.,*,*,*
2014,A64796,Mississippi,Leflore,25,410,.,.,.,*,*,*
2014,A64796,Mississippi,Madison,25,440,.,.,*,.,*,*
2014,A64796,Missouri,Barry,26,040,.,.,.,*,*,*
2014,A64796,Missouri,St. Louis,26,940,.,.,.,*,*,*
2014,A64796,Missouri,Taney,26,988,.,.,.,*,*,*
2014,A64796,Nevada,Clark,29,010,.,.,.,*,*,*
2014,A64796,Nevada,Washoe,29,150,.,.,.,*,*,*
2014,A64796,New Hampshire,Grafton,30,040,.,*,.,.,*,*
2014,A64796,New Hampshire,Hillsborough,30,050,.,.,.,*,*,*
2014,A64796,New Jersey,Burlington,31,150,.,*,.,.,*,*
2014,A64796,New Jersey,Morris,31,300,.,.,.,*,*,*
2014,A64796,New Jersey,Ocean,31,310,.,*,.,.,*,*
2014,A64796,New Jersey,Somerset,31,350,.,.,.,*,*,*
2014,A64796,New Jersey,Union,31,370,.,.,.,*,*,*
2014,A64796,New Jersey,Warren,31,390,.,.,.,*,*,*
2014,A64796,New York,Chautauqua,33,060,.,.,.,*,*,*
2014,A64796,New York,Clinton,33,090,.,.,.,*,*,*
2014,A64796,New York,Kings,33,331,.,.,.,*,*,*
2014,A64796,New York,Madison,33,360,.,.,.,*,*,*
2014,A64796,New York,Nassau,33,400,.,.,.,*,*,*
2014,A64796,New York,New York,33,420,.,.,.,*,*,*
2014,A64796,New York,Niagara,33,500,.,.,.,*,*,*
2014,A64796,New York,Richmond,33,610,.,.,.,*,*,*
2014,A64796,New York,Suffolk,33,700,.,.,*,*,*,*
2014,A64796,North Carolina,Buncombe,34,100,.,.,.,*,*,*
2014,A64796,North Carolina,Cabarrus,34,120,.,.,*,.,*,*
2014,A64796,North Carolina,Chatham,34,180,.,.,.,*,*,*
2014,A64796,North Carolina,Cherokee,34,190,.,.,.,*,*,*
2014,A64796,North Carolina,Forsyth,34,330,.,.,.,*,*,*
2014,A64796,North Carolina,Gaston,34,350,.,.,.,*,*,*
2014,A64796,North Carolina,Graham,34,370,.,.,.,*,*,*
2014,A64796,North Carolina,Guilford,34,400,.,.,.,*,*,*
2014,A64796,North Carolina,Haywood,34,430,.,.,.,*,*,*
2014,A64796,North Carolina,Henderson,34,440,.,.,.,*,*,*
2014,A64796,North Carolina,Jackson,34,490,.,.,.,*,*,*
2014,A64796,North Carolina,Macon,34,560,.,.,.,*,*,*
2014,A64796,North Carolina,Madison,34,570,.,*,.,*,12,12
